web-scraper-order,web-scraper-start-url,authors,authors-href,author_name,article_link,number_posts,bio
"1635892016-1530","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/renee-gerlich/","https://quillette.com/author/renee-gerlich/","Renee Gerlich","","1 Post","null"
"1635890040-1300","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matthew-binder/","https://quillette.com/author/matthew-binder/","Matthew Binder","","1 Post","Matthew Binder is the author of The Absolved."
"1635891407-1460","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nushin-arbabzadah/","https://quillette.com/author/nushin-arbabzadah/","Nushin Arbabzadah","","2 Posts","null"
"1635891859-1512","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/phyllis-chesler/","https://quillette.com/author/phyllis-chesler/","Phyllis Chesler","","3 Posts","null"
"1635890867-1393","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/bryna-siegel/","https://quillette.com/author/bryna-siegel/","Bryna Siegel","","","Bryna Siegel holds a PhD in Child Development and a MA in Education from Stanford University and is author of four books on diagnosing and treating autism spectrum disorders."
"1635887365-1036","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/amr-f-hamour/","https://quillette.com/author/amr-f-hamour/","Amr F. Hamour","","1 Post","null"
"1635898000-1914","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/james-esses/","https://quillette.com/author/james-esses/","James Esses","","1 Post","James Esses is a UK-based psychotherapist in training."
"1635901280-2095","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/marc-frazier/","https://quillette.com/author/marc-frazier/","Marc Frazier","","","Marc Frazier is a memoirist, fiction writer, and poet. His latest collection of poetry is Willingly and his website is www.marcfrazier.org."
"1635893719-1686","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/tim-deroche/","https://quillette.com/author/tim-deroche/","Tim DeRoche","","1 Post","null"
"1635890149-1311","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matt-ackerman/","https://quillette.com/author/matt-ackerman/","Matthew Roy Ackerman","","1 Post","null"
"1635888658-1132","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/christopher-dummitt/","https://quillette.com/author/christopher-dummitt/","Christopher Dummitt","","2 Posts","null"
"1635900565-2046","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/larry-sanger/","https://quillette.com/author/larry-sanger/","Larry Sanger","","","Larry Sanger is co-founder of Wikipedia and a Ph.D. philosopher. He is currently CIO of Everipedia, which will soon put Wikipedia’s content on the blockchain. Follow him on Twitter @lsanger"
"1635890416-1341","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/michael-mccullough/","https://quillette.com/author/michael-mccullough/","Michael McCullough","","1 Post","null"
"1635892251-1555","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/robert-mcleod/","https://quillette.com/author/robert-mcleod/","Robert McLeod","","1 Post","null"
"1635893398-1656","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/stuart-doyle/","https://quillette.com/author/stuart-doyle/","Stuart Doyle","","1 Post","null"
"1635898190-1938","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jeffrey-chen/","https://quillette.com/author/jeffrey-chen/","Jeffery C. J. Chen","","1 Post","Jeffery C. J. Chen is a PhD student in history at Stanford University. He received his first graduate degree, an MSt in British and European history, from the University of Oxford."
"1635901112-2084","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/batya/","https://quillette.com/author/batya/","Batya Ungar-Sargon","","1 Post","null"
"1635895458-1822","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/geoffrey-kabat/","https://quillette.com/author/geoffrey-kabat/","Geoffrey Kabat","","","Geoffrey Kabat is a cancer epidemiologist and the author of Hyping Health Risks and Getting Risk Right."
"1635890663-1369","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/alex-zubatov/","https://quillette.com/author/alex-zubatov/","Alexander Zubatov","","1 Post","null"
"1635888480-1109","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/carrie-pritt/","https://quillette.com/author/carrie-pritt/","Carrie Pritt","","1 Post","Carrie Pritt is a freshman studying computer science at Princeton University."
"1635903060-2118","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matt-johnson/","https://quillette.com/author/matt-johnson/","Matt Johnson","","","Matt Johnson has written for Stanford Social Innovation Review, the Bulwark, Editor & Publisher, Areo Magazine, Arc Digital, Splice Today, Forbes, and the Kansas City Star."
"1635889385-1208","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/hal-conick/","https://quillette.com/author/hal-conick/","Hal Conick","","1 Post","Hal Conick is a writer and journalist based in Chicago. You can find his writings at HalConick.blog and send him tips and notes on Twitter at @HalConick."
"1635895560-1833","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/diana-fleischman/","https://quillette.com/author/diana-fleischman/","Diana Fleischman","","","Diana Fleischman is an evolutionary psychologist."
"1635890248-1322","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/maziar-ghaderi/","https://quillette.com/author/maziar-ghaderi/","Maziar Ghaderi","","1 Post","null"
"1635889266-1192","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/f-s-naiden/","https://quillette.com/author/f-s-naiden/","F.S. Naiden","","1 Post","null"
"1635900528-2040","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jeremy/","https://quillette.com/author/jeremy/","Jeremy S. Adams","","","Jeremy S. Adams is the author of the recently-released book Hollowed Out: A Warning About America's Next Generation. He has taught American civics for 24 years in Bakersfield, California."
"1635889471-1220","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/james-newburrie/","https://quillette.com/author/james-newburrie/","James Newburrie","","1 Post","null"
"1635888198-1071","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ar-devine/","https://quillette.com/author/ar-devine/","AR Devine","","1 Post","AR Devine is a blogger, writer and author. His previous blog “Working with the Underclass” written under the pseudonym of Winston Smith won the Orwell Prize in 2010."
"1635887078-1001","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/percy-deift/","https://quillette.com/author/percy-deift/","Percy Deift, Svetlana Jitomirskaya, and Sergiu Klainerman","","1 Post","null"
"1635894679-1795","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ernest-nickels/","https://quillette.com/author/ernest-nickels/","Ernest Nickels","","","Ernest Nickels is an independent researcher, writer, and former professor of Public Justice at SUNY-Oswego with a background in criminology and social control."
"1635891019-1411","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/daniel-oppenheimer/","https://quillette.com/author/daniel-oppenheimer/","Daniel Oppenheimer","","","Daniel Oppenheimer is the author of Exit Right: The People Who Left the Left and Reshaped the American Century, which was named a notable nonfiction book of 2016 by the Washington Post."
"1635896524-1853","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/hardeep-singh/","https://quillette.com/author/hardeep-singh/","Hardeep Singh","","","Hardeep Singh is a freelance journalist, Press Officer for the Network of Sikh Organisations, and Assistant Editor of the Sikh Messenger."
"1635892537-1582","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ryan-zielonka/","https://quillette.com/author/ryan-zielonka/","Ryan Zielonka","","1 Post","null"
"1635887176-1009","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/aaron-sibarium/","https://quillette.com/author/aaron-sibarium/","Aaron Sibarium","","2 Posts","null"
"1635893867-1701","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/tony-fels/","https://quillette.com/author/tony-fels/","Tony Fels","","2 Posts","null"
"1635889035-1157","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/constantin-polychronakos/","https://quillette.com/author/constantin-polychronakos/","Constantin Polychronakos","","1 Post","null"
"1635898205-1940","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jeffrey-s-flier/","https://quillette.com/author/jeffrey-s-flier/","Jeffrey S. Flier","","","Jeffrey S. Flier, M.D. is Harvard University Distinguished Service Professor, and Higginson Professor of Medicine and Neurobiology. He is a former dean of Harvard Medical School."
"1635890572-1359","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/brad-polumbo/","https://quillette.com/author/brad-polumbo/","Brad Polumbo","","","Brad Polumbo is an American political journalist and an opinion columnist at the Washington Examiner, a conservative political magazine based in Washington, D.C."
"1635898619-1952","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jessica-a-kennedy-and-cameron-anderson/","https://quillette.com/author/jessica-a-kennedy-and-cameron-anderson/","Jessica A Kennedy and Cameron Anderson","","1 Post","Jessica A. Kennedy is an Assistant Professor of Management at Vanderbilt University and Cameron Anderson is a Professor of Leadership and Communication at the University of California, Berkeley."
"1635890882-1395","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/caleb-bridgeman/","https://quillette.com/author/caleb-bridgeman/","Caleb Bridgeman","","1 Post","Caleb Bridgeman is a journalist and international man of adventure. He has never been to Russia but does enjoy vodka and once had a Russian friend in high school."
"1635896869-1864","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/hidde-boersma-and-maarten-boudry/","https://quillette.com/author/hidde-boersma-and-maarten-boudry/","Hidde Boersma and Maarten Boudry","","1 Post","Maarten Boudry is a philosopher of science and Etienne Vermeersch Chair of Critical Thinking at Ghent University. 
Hidde Boersma is a molecular biologist and writes on biotechnology and agriculture."
"1635896489-1848","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/gustav-jonsson/","https://quillette.com/author/gustav-jonsson/","Gustav Jönsson","","","Gustav Jönsson is an undergraduate philosophy student at the University of Glasgow. You can follow him on Twitter @GustavNJonsson"
"1635888350-1092","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/brendon-brewer/","https://quillette.com/author/brendon-brewer/","Brendon Brewer","","","Brendon Brewer is a senior lecturer in the Department of Statistics in Auckland."
